Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
27,male,2,own,little,,8648,24,business,360.3333333333333,4324.0,"Age 27, male, job type 2, owns housing, little savings, no checking account, credit amount 8648, 24 months duration, monthly payment 360.33, high debt to savings ratio 4324.0.",bad risk
27,male,1,own,little,,802,14,car,57.285714285714285,401.0,"Age 27, male, job type 1, owns housing, little savings, no checking account, credit amount 802, 14 months duration, monthly payment 57.29, high debt to savings ratio 401.0.",bad risk
43,male,2,own,,moderate,2899,18,car,161.05555555555554,2899.0,"Age 43, male, job type 2, owns housing, no savings, moderate checking account, credit amount 2899, 18 months duration, monthly payment 161.06, very high debt to savings ratio 2899.0.",bad risk
22,male,2,own,little,moderate,2039,24,radio/TV,84.95833333333333,1019.5,"Age 22, male, job type 2, owns housing, little savings, moderate checking account, credit amount 2039, 24 months duration, monthly payment 84.96, high debt to savings ratio 1019.5.",bad risk
43,male,2,own,,,2197,24,car,91.54166666666667,2197.0,"Age 43, male, job type 2, owns housing, no savings, no checking account, credit amount 2197, 24 months duration, monthly payment 91.54, very high debt to savings ratio 2197.0.",bad risk
27,male,2,own,little,little,1053,15,radio/TV,70.2,526.5,"Age 27, male, job type 2, owns housing, little savings, little checking account, credit amount 1053, 15 months duration, monthly payment 70.2, high debt to savings ratio 526.5.",bad risk
26,male,3,own,quite rich,,3235,24,radio/TV,134.79166666666666,3235.0,"Age 26, male, job type 3, owns housing, quite rich savings, no checking account, credit amount 3235, 24 months duration, monthly payment 134.79, very high debt to savings ratio 3235.0.",bad risk
28,male,2,own,quite rich,rich,939,12,car,78.25,939.0,"Age 28, male, job type 2, owns housing, quite rich savings, rich checking account, credit amount 939, 12 months duration, monthly payment 78.25, very high debt to savings ratio 939.0.",good risk
20,female,2,own,little,moderate,1967,24,radio/TV,81.95833333333333,983.5,"Age 20, female, job type 2, owns housing, little savings, moderate checking account, credit amount 1967, 24 months duration, monthly payment 81.96, high debt to savings ratio 983.5.",bad risk
35,male,3,own,little,,7253,33,car,219.78787878787878,3626.5,"Age 35, male, job type 3, owns housing, little savings, no checking account, credit amount 7253, 33 months duration, monthly payment 219.79, high debt to savings ratio 3626.5.",bad risk
42,male,3,own,little,,2292,12,business,191.0,1146.0,"Age 42, male, job type 3, owns housing, little savings, no checking account, credit amount 2292, 12 months duration, monthly payment 191.0, high debt to savings ratio 1146.0.",good risk
40,male,1,rent,quite rich,,1597,10,car,159.7,1597.0,"Age 40, male, job type 1, rents housing, quite rich savings, no checking account, credit amount 1597, 10 months duration, monthly payment 159.7, very high debt to savings ratio 1597.0.",bad risk
35,female,2,own,,little,1381,24,car,57.541666666666664,1381.0,"Age 35, female, job type 2, owns housing, no savings, little checking account, credit amount 1381, 24 months duration, monthly payment 57.54, very high debt to savings ratio 1381.0.",bad risk
35,male,2,own,little,,5842,36,car,162.27777777777777,2921.0,"Age 35, male, job type 2, owns housing, little savings, no checking account, credit amount 5842, 36 months duration, monthly payment 162.28, high debt to savings ratio 2921.0.",bad risk
33,male,1,own,little,little,2579,12,car,214.91666666666666,1289.5,"Age 33, male, job type 1, owns housing, little savings, little checking account, credit amount 2579, 12 months duration, monthly payment 214.92, high debt to savings ratio 1289.5.",bad risk
23,female,2,rent,,little,8471,18,education,470.6111111111111,8471.0,"Age 23, female, job type 2, rents housing, no savings, little checking account, credit amount 8471, 18 months duration, monthly payment 470.61, very high debt to savings ratio 8471.0.",bad risk
31,female,3,own,quite rich,,2782,21,car,132.47619047619048,2782.0,"Age 31, female, job type 3, owns housing, quite rich savings, no checking account, credit amount 2782, 21 months duration, monthly payment 132.48, very high debt to savings ratio 2782.0.",good risk
33,female,2,own,,moderate,1042,18,car,57.888888888888886,1042.0,"Age 33, female, job type 2, owns housing, no savings, moderate checking account, credit amount 1042, 18 months duration, monthly payment 57.89, very high debt to savings ratio 1042.0.",bad risk
20,female,2,rent,rich,,3186,15,car,212.4,796.5,"20-year-old female renting, rich savings, no checking account, high debt-to-savings ratio, car loan.",bad risk
30,male,2,own,,moderate,2028,12,car,169.0,2028.0,"30-year-old male owning home, moderate checking account, high debt-to-savings ratio, car loan.",bad risk
47,male,1,own,little,moderate,958,12,car,79.83333333333333,479.0,"47-year-old male with stable job, owns home, little savings, moderate checking account, car loan.",good risk
34,male,3,own,moderate,,1591,21,furniture/equipment,75.76190476190476,530.3333333333334,"34-year-old male with stable job, owns home, moderate savings, no checking account, furniture/equipment loan.",good risk
25,female,2,own,,moderate,2762,12,furniture/equipment,230.16666666666666,2762.0,"25-year-old female with stable job, owns home, no savings, moderate checking account, furniture/equipment loan.",bad risk
21,male,2,rent,little,moderate,2779,18,car,154.38888888888889,1389.5,"21-year-old male renting, little savings, moderate checking account, high debt-to-savings ratio, car loan.",bad risk
29,male,2,own,little,,2743,28,radio/TV,97.96428571428571,1371.5,"29-year-old male with stable job, owns home, little savings, no checking account, radio/TV loan.",bad risk
46,male,2,own,rich,,1149,18,radio/TV,63.833333333333336,287.25,"46-year-old male with stable job, owns home, rich savings, no checking account, radio/TV loan.",good risk
20,male,2,own,little,,1313,9,furniture/equipment,145.88888888888889,656.5,"20-year-old male owning home, little savings, no checking account, high debt-to-savings ratio, furniture/equipment loan.",bad risk
55,female,0,free,little,little,1190,18,repairs,66.11111111111111,595.0,"55-year-old female unemployed, lives for free, little savings, little checking account, repairs loan.",bad risk
74,male,1,own,little,,3448,5,business,689.6,1724.0,"74-year-old male with stable job, owns home, little savings, no checking account, business loan.",bad risk
29,male,3,own,little,moderate,11328,24,vacation/others,472.0,5664.0,"29-year-old male with stable job, owns home, little savings, moderate checking account, vacation/others loan.",bad risk
36,male,3,free,little,little,1872,6,furniture/equipment,312.0,936.0,"36-year-old male with stable job, lives for free, little savings, little checking account, furniture/equipment loan.",bad risk
33,male,2,own,little,,2058,24,repairs,85.75,1029.0,"33-year-old male with stable job, owns home, little savings, no checking account, repairs loan.",bad risk
25,male,2,own,little,little,2136,9,furniture/equipment,237.33333333333334,1068.0,"25-year-old male with stable job, owns home, little savings, little checking account, furniture/equipment loan.",bad risk
25,male,2,own,,moderate,1484,12,radio/TV,123.66666666666667,1484.0,"25-year-old male with stable job, owns home, no savings, moderate checking account, radio/TV loan.",bad risk
23,male,1,rent,quite rich,,660,6,repairs,110.0,660.0,"23-year-old male with stable job, renting, quite rich savings, no checking account, repairs loan.",good risk
37,female,2,own,rich,,1287,24,car,53.625,321.75,"37-year-old female with stable job, owns home, rich savings, no checking account, car loan.",good risk
65,male,0,own,little,little,3394,42,repairs,80.80952380952381,1697.0,"65-year-old male unemployed, owns home, little savings, little checking account, repairs loan.",bad risk
26,female,0,own,little,rich,609,12,business,50.75,304.5,"26-year-old female unemployed, owns home, little savings, rich checking account, business loan.",good risk
39,male,3,own,little,,1884,12,car,157.0,942.0,"Age 39, male, job 3, owns housing, little savings, no checking account, credit amount 1884, 12-month duration, car purpose, monthly payment 157, high debt to savings ratio 942.",bad risk
30,female,2,own,little,little,1620,12,furniture/equipment,135.0,810.0,"Age 30, female, job 2, owns housing, little savings, little checking account, credit amount 1620, 12-month duration, furniture/equipment purpose, monthly payment 135, high debt to savings ratio 810.",bad risk
29,male,2,own,little,moderate,2629,20,vacation/others,131.45,1314.5,"Age 29, male, job 2, owns housing, little savings, moderate checking account, credit amount 2629, 20-month duration, vacation/others purpose, monthly payment 131.45, very high debt to savings ratio 1314.5.",bad risk
41,male,1,own,little,,719,12,education,59.916666666666664,359.5,"Age 41, male, job 1, owns housing, little savings, no checking account, credit amount 719, 12-month duration, education purpose, monthly payment 59.92, high debt to savings ratio 359.5.",good risk
30,female,3,own,little,moderate,5096,48,furniture/equipment,106.16666666666667,2548.0,"Age 30, female, job 3, owns housing, little savings, moderate checking account, credit amount 5096, 48-month duration, furniture/equipment purpose, monthly payment 106.17, high debt to savings ratio 2548.",bad risk
41,female,1,rent,,,1244,9,education,138.22222222222223,1244.0,"Age 41, female, job 1, rents housing, no savings, no checking account, credit amount 1244, 9-month duration, education purpose, monthly payment 138.22, debt to savings ratio equals credit amount 1244.",bad risk
34,female,2,own,little,little,1842,36,car,51.166666666666664,921.0,"Age 34, female, job 2, owns housing, little savings, little checking account, credit amount 1842, 36-month duration, car purpose, monthly payment 51.17, high debt to savings ratio 921.",good risk
35,male,2,own,little,moderate,2576,7,radio/TV,368.0,1288.0,"Age 35, male, job 2, owns housing, little savings, moderate checking account, credit amount 2576, 7-month duration, radio/TV purpose, monthly payment 368, high debt to savings ratio 1288.",bad risk
55,female,3,own,,rich,1424,12,furniture/equipment,118.66666666666667,1424.0,"Age 55, female, job 3, owns housing, no savings, rich checking account, credit amount 1424, 12-month duration, furniture/equipment purpose, monthly payment 118.67, debt to savings ratio equals credit amount 1424.",good risk
61,male,2,own,rich,moderate,1512,15,repairs,100.8,378.0,"Age 61, male, job 2, owns housing, rich savings, moderate checking account, credit amount 1512, 15-month duration, repairs purpose, monthly payment 100.8, high debt to savings ratio 378.",good risk
30,male,3,own,,,11054,36,car,307.05555555555554,11054.0,"Age 30, male, job 3, owns housing, no savings, no checking account, credit amount 11054, 36-month duration, car purpose, monthly payment 307.06, debt to savings ratio equals credit amount 11054.",bad risk
29,female,2,own,little,,518,6,radio/TV,86.33333333333333,259.0,"Age 29, female, job 2, owns housing, little savings, no checking account, credit amount 518, 6-month duration, radio/TV purpose, monthly payment 86.33, high debt to savings ratio 259.",good risk
