Age,Sex,Job,Housing,Saving accounts,Checking account,Credit amount,Duration,Purpose,monthly_payment,debt_to_savings_ratio,description,target
34,male,2,own,little,no info,2320,18,radio/TV,128.88888888888889,1160.0,"Homeowner (34) in skilled job seeks moderate loan. Limited savings/no checking info, and high D/S (1160). Lack of liquidity is concern.",bad risk
36,male,2,free,no info,no info,846,7,radio/TV,120.85714285714286,846.0,"Established individual (36) with free housing & skilled job seeks very small loan ($846). No financial account info, but amount is very low.",good risk
57,male,3,free,little,moderate,14318,36,car,397.72222222222223,7159.0,"Older individual (57) with free housing & skilled job seeks very large car loan ($14.3k) over 36 months. Limited savings, extreme D/S (7159).",bad risk
52,female,1,own,moderate,no info,362,6,car,60.333333333333336,120.66666666666667,"Established homeowner (52) with moderate savings, but Job 1 status. Seeks very small car loan ($362). Extremely low credit amount is key.",good risk
39,male,2,own,no info,little,2212,20,furniture/equipment,110.6,2212.0,"Established homeowner (39) with skilled job seeks moderate loan. No savings info, limited checking, and high D/S (2212) raises concerns.",bad risk
38,female,3,free,little,moderate,12976,18,car,720.8888888888889,6488.0,"Skilled individual (38) with free housing seeks very large car loan ($13k) for 18 months. Monthly payment ($721) is extreme, as is D/S (6488).",bad risk
25,female,2,rent,no info,no info,1283,22,car,58.31818181818182,1283.0,Young renter (25) with no financial account info seeks small car loan. High D/S (1283) combined with lack of transparency.,bad risk
26,male,2,own,little,rich,1330,12,car,110.83333333333333,665.0,Young homeowner (26) in skilled job with rich checking seeks low car loan. High liquidity from checking offsets limited savings.,good risk
26,male,1,own,moderate,no info,4272,30,business,142.4,1424.0,"Young homeowner (26) with moderate savings, but Job 1 status. Seeks high business loan ($4.2k). Job status is critical income risk; high D/S (1424).",bad risk
25,female,2,own,little,no info,2238,18,radio/TV,124.33333333333333,1119.0,"Young homeowner (25) in skilled job seeks moderate loan. Limited savings/no checking info, and high D/S (1119). Lack of liquidity is concern.",bad risk
21,female,2,rent,no info,no info,1126,18,radio/TV,62.55555555555556,1126.0,Very young renter (21) with no financial account info seeks small loan over 18 months. High D/S (1126) for young profile.,bad risk
40,male,3,own,little,moderate,7374,18,furniture/equipment,409.6666666666667,3687.0,"Homeowner (40) in highly skilled job seeks very large loan ($7.37k). Limited savings, extremely high monthly payment ($410) & D/S (3687).",bad risk
27,male,2,own,quite rich,moderate,2326,15,business,155.06666666666666,2326.0,"Young homeowner (27) with skilled job, rich savings & moderate checking seeks moderate business loan. Strong liquidity offsets high D/S (2326).",good risk
27,female,2,own,little,no info,1449,9,business,161.0,724.5,Young homeowner (27) in skilled job seeks low business loan ($1.4k). Limited savings/no checking info; amount is manageable.,good risk
30,male,3,own,little,no info,1820,18,car,101.11111111111111,910.0,"Young homeowner (30) in skilled job seeks low car loan. Limited savings/no checking info, and high D/S (910). Lack of transparency.",bad risk
19,female,1,rent,rich,moderate,983,12,furniture/equipment,81.91666666666667,245.75,Very young renter (19) with Job 1 status. Has rich savings & moderate checking. Seeks very small loan ($983). Strong liquidity offsets income risk.,good risk
39,male,3,free,little,little,3249,36,car,90.25,1624.5,"Highly skilled individual (39) with free housing seeks moderate car loan ($3.2k). Limited savings/checking, very high D/S (1624.5).",bad risk
31,female,2,own,little,little,1957,6,radio/TV,326.1666666666667,978.5,Young homeowner (31) with skilled job seeks moderate loan over 6 months. Minimal savings/checking; very high monthly payment ($326); high D/S (978.5).,bad risk
31,male,3,own,little,no info,2406,9,furniture/equipment,267.3333333333333,1203.0,Young homeowner (31) in highly skilled job seeks moderate loan ($2.4k). Limited savings/no checking info; high monthly payment ($267); high D/S (1203).,bad risk
32,male,2,rent,moderate,moderate,11760,39,education,301.53846153846155,3920.0,Young renter (32) with moderate savings/checking seeks very large education loan ($11.7k) for 39 months. Extremely high D/S (3920) is concerning.,bad risk
55,female,3,free,little,little,2578,12,furniture/equipment,214.83333333333334,1289.0,Older skilled individual (55) with free housing seeks moderate loan ($2.5k). Limited savings/checking; high monthly payment ($214); high D/S (1289).,bad risk
46,male,2,own,little,little,2348,36,furniture/equipment,65.22222222222223,1174.0,"Established homeowner (46) with skilled job seeks moderate loan ($2.3k) over 36 months. Limited savings/checking, high D/S (1174).",bad risk
46,male,2,rent,little,moderate,1223,12,car,101.91666666666667,611.5,"Established renter (46) with moderate checking, limited savings seeks low car loan ($1.2k). Manageable amount with some liquidity.",good risk
43,female,1,own,rich,no info,1516,24,radio/TV,63.166666666666664,379.0,Established homeowner (43) with Job 1 status. Has rich savings. Seeks low loan ($1.5k). Strong liquidity offsets income risk.,good risk
39,male,2,own,little,no info,1473,18,radio/TV,81.83333333333333,736.5,"Homeowner (39) in skilled job seeks low loan. Limited savings/no checking info, and high D/S (736.5). Lack of liquidity.",bad risk
28,male,2,own,no info,moderate,1887,18,business,104.83333333333333,1887.0,Young homeowner (28) in skilled job with moderate checking. No savings info. Seeks moderate business loan. High D/S (1887) is concerning.,bad risk
27,male,2,own,little,no info,8648,24,business,360.3333333333333,4324.0,Young homeowner (27) with skilled job seeks very large business loan ($8.6k) over 24 months. Limited savings/no checking; extreme D/S (4324).,bad risk
27,male,1,own,little,no info,802,14,car,57.285714285714285,401.0,"Young homeowner (27) with Job 1 status, limited savings/no checking. Seeks very small car loan ($802). Very low credit amount is key.",good risk
43,male,2,own,no info,moderate,2899,18,car,161.05555555555554,2899.0,Established homeowner (43) in skilled job with moderate checking. No savings info. Seeks moderate car loan. High D/S (2899) is concerning.,bad risk
22,male,2,own,little,moderate,2039,24,radio/TV,84.95833333333333,1019.5,"Young homeowner (22) with moderate checking seeks moderate loan ($2k). Limited savings, high D/S (1019.5), significant for age.",bad risk
43,male,2,own,no info,no info,2197,24,car,91.54166666666667,2197.0,Established homeowner (43) with skilled job seeks moderate car loan. No financial account info; high D/S (2197) and lack of transparency are key.,bad risk
27,male,2,own,little,little,1053,15,radio/TV,70.2,526.5,"Young homeowner (27) with skilled job seeks low loan ($1k). Minimal savings/checking, but manageable amount.",good risk
26,male,3,own,quite rich,no info,3235,24,radio/TV,134.79166666666666,3235.0,Young homeowner (26) with skilled job and quite rich savings seeks moderate loan. Strong liquidity offsets high D/S (3235).,good risk
28,male,2,own,quite rich,rich,939,12,car,78.25,939.0,Young homeowner (28) with skilled job & excellent savings/checking seeks very small car loan ($939). Strong liquidity.,good risk
20,female,2,own,little,moderate,1967,24,radio/TV,81.95833333333333,983.5,"Very young homeowner (20) with moderate checking seeks moderate loan ($1.9k). Limited savings, high D/S (983.5) for young profile.",bad risk
35,male,3,own,little,no info,7253,33,car,219.78787878787878,3626.5,Homeowner (35) in highly skilled job seeks very large car loan ($7.2k) over 33 months. Limited savings/no checking; extremely high D/S (3626.5).,bad risk
42,male,3,own,little,no info,2292,12,business,191.0,1146.0,"Homeowner (42) in highly skilled job seeks moderate business loan. Limited savings/no checking info, high monthly payment ($191), high D/S (1146).",bad risk
40,male,1,rent,quite rich,no info,1597,10,car,159.7,1597.0,Renter (40) with Job 1 status. Has quite rich savings. Seeks low car loan. Strong liquidity offsets income/housing risk.,good risk
35,female,2,own,no info,little,1381,24,car,57.541666666666664,1381.0,"Homeowner (35) in skilled job seeks low car loan. No savings info, limited checking, high D/S (1381). Lack of transparency is concern.",bad risk
35,male,2,own,little,no info,5842,36,car,162.27777777777777,2921.0,Homeowner (35) in skilled job seeks very large car loan ($5.8k) over 36 months. Limited savings/no checking; extremely high D/S (2921).,bad risk
33,male,1,own,little,little,2579,12,car,214.91666666666666,1289.5,"Young homeowner (33) with Job 1 status, minimal savings/checking. Seeks moderate car loan ($2.5k). Job status and high D/S (1289.5) are concerns.",bad risk
23,female,2,rent,no info,little,8471,18,education,470.6111111111111,8471.0,Young renter (23) with minimal checking and no savings info seeks very large education loan ($8.4k). Monthly payment ($470) & D/S (8471) are extreme.,bad risk
31,female,3,own,quite rich,no info,2782,21,car,132.47619047619048,2782.0,Young homeowner (31) with skilled job and quite rich savings seeks moderate car loan. Strong liquidity offsets high D/S (2782).,good risk
33,female,2,own,no info,moderate,1042,18,car,57.888888888888886,1042.0,Homeowner (33) in skilled job with moderate checking. No savings info. Seeks very small car loan ($1k). Manageable amount.,good risk
20,female,2,rent,rich,no info,3186,15,car,212.4,796.5,"Young renter with skilled job. Extremely high debt-to-savings ratio (796.5) despite 'rich' savings, indicates severe liquidity issues for car loan.",bad risk
30,male,2,own,no info,moderate,2028,12,car,169.0,2028.0,Stable homeowner with skilled job. No savings info and extremely high debt-to-savings ratio (2028.0) suggest significant liquidity concerns for car loan.,bad risk
47,male,1,own,little,moderate,958,12,car,79.83333333333333,479.0,Mature homeowner with stable job (1). Limited savings and high debt-to-savings ratio (479.0) indicate modest financial capacity for car loan.,bad risk
34,male,3,own,moderate,no info,1591,21,furniture/equipment,75.76190476190476,530.3333333333334,"Highly qualified homeowner. Moderate savings are contradicted by a very high debt-to-savings ratio (530.3), indicating fragile financial position.",bad risk
25,female,2,own,no info,moderate,2762,12,furniture/equipment,230.16666666666666,2762.0,Young homeowner with skilled job. Absence of savings and extremely high debt-to-savings ratio (2762.0) suggest poor financial liquidity for loan.,bad risk
